1,4.808613044949836e-13
2,5.1745267647161914e-15
3,1.0443481107163918e-15
4,4.7920324029242666e-15
5,2.9478199510214556e-15
6,1.2449202862896938e-15
7,3.2653096551767726e-15
8,5.100372762496633e-15
9,1.4469054956931093e-15
