36.0,0.0063047320188717015,0.06851576578918547
76.89924634393253,0.0024442479564832347,0.029046390488462834
164.2637246740228,0.001768236991892018,0.01296037176905784
350.8821285855439,0.0016382249861946986,0.006002179894667241
749.5158678828649,0.001620017178293995,0.004232810177080061
1601.0334823058568,0.0016308157200732587,0.005093788994015548
3419.951893353393,0.0016633762295146211,0.007266618138241885
7305.325642538366,0.0017330712022949732,0.010945446500592456
15604.834339116796,0.0019078598414903423,0.017366527971197476
33333.333333333336,0.002410402301026176,0.02994289045030291
