36.0,0.001793452995127975,0.013942540675015245
76.89924634393253,0.001623311899244162,0.004811404530566957
164.2637246740228,0.001607056655653609,0.0024179244750078812
350.8821285855439,0.001607570828823117,0.0024487630931594425
749.5158678828649,0.0016148234331144686,0.00352312356060972
1601.0334823058568,0.0016299398589467299,0.005028295604026525
3419.951893353393,0.001659021656117419,0.0071911277415124516
7305.325642538366,0.0017299713660276941,0.010884192007009155
15604.834339116796,0.001906452557184006,0.017251844916409253
33333.333333333336,0.0024020657092539486,0.02901865848274719
