36.0,0.0017976629766988622,0.013924549075129973
76.89924634393253,0.0016286478858081308,0.00545228629442902
164.2637246740228,0.0016041527534266435,0.0022933215183582696
350.8821285855439,0.001604621256227283,0.002249691021154785
749.5158678828649,0.0016115638196381927,0.0033680446883131696
1601.0334823058568,0.0016249963621934992,0.00513335395511132
3419.951893353393,0.0016533340442488114,0.007398569247553641
7305.325642538366,0.0017244951387749888,0.011039282751718633
15604.834339116798,0.001883413284610211,0.01722309884037079
33333.333333333336,0.002375991109826477,0.028814791881527885
